ум,ум,"mind, brains, wit, intellect","Verstand, Vernunft, Sinn",m,,0,0,0,0,у'м,ума',уму',у'м,умо'м,уме',умы',умо'в,ума'м,умы',ума'ми,ума'х
кабинет,кабине'т,"office, suite, cabinet","Zimmer, Arbeitszimmer, Fachkabinett, Fachraum",m,,0,0,0,0,кабине'т,кабине'та,кабине'ту,кабине'т,кабине'том,кабине'те,кабине'ты,кабине'тов,кабине'там,кабине'ты,кабине'тами,кабине'тах
колено,коле'но,"knee, elbow, joint, node, bend, generation, tribe, figure, part of a piece of music or a song",Knie,n,,0,0,0,0,коле'но,коле'на,коле'ну,коле'но,коле'ном,коле'не,коле'ни,коле'ней,коле'ням,коле'ни,коле'нями,коле'нях
бутылка,буты'лка,bottle,Flasche,f,,0,0,0,0,буты'лка,буты'лки,буты'лке,буты'лку,"буты'лкой, буты'лкою",буты'лке,буты'лки,буты'лок,буты'лкам,буты'лки,буты'лками,буты'лках
телефон,телефо'н,"telephone, phone","Telefon, Fernsprecher, Telefonnummer, Nummer",m,,0,0,0,0,телефо'н,телефо'на,телефо'ну,телефо'н,телефо'ном,телефо'не,телефо'ны,телефо'нов,телефо'нам,телефо'ны,телефо'нами,телефо'нах
компания,компа'ния,company,"Gesellschaft; Unternehmen, Firma",f,,0,0,0,0,компа'ния,компа'нии,компа'нии,компа'нию,"компа'нией, компа'ниею",компа'нии,компа'нии,компа'ний,компа'ниям,компа'нии,компа'ниями,компа'ниях
доктор,до'ктор,"doctor of Philosophy, doctor, physician","habilitierter Doktor, Arzt, Doktor",m,докторша,1,0,0,0,до'ктор,до'ктора,до'ктору,до'ктора,до'ктором,до'кторе,доктора',докторо'в,доктора'м,докторо'в,доктора'ми,доктора'х
автор,а'втор,"author, authoress, writer, composer, begetter","Autor, Verfasser, Komponist",m,,1,0,0,0,а'втор,а'втора,а'втору,а'втора,а'втором,а'вторе,а'вторы,а'второв,а'вторам,а'второв,а'вторами,а'вторах
мужик,мужи'к,"guy; peasant, uncouth person","Mann, Typ",m,,1,0,0,0,мужи'к,мужика',мужику',мужика',мужико'м,мужике',мужики',мужико'в,мужика'м,мужико'в,мужика'ми,мужика'х
интерес,интере'с,interest,Interesse,m,,0,0,0,0,интере'с,интере'са,интере'су,интере'с,интере'сом,интере'се,интере'сы,интере'сов,интере'сам,интере'сы,интере'сами,интере'сах
счёт,счёт,bill; check; account,"Rechnung; Zählen, Rechnen; Konto; Spielstand, Spielergebnis",m,,0,0,0,0,счёт,счёта,счёту,счёт,счётом,счёте,счета',счето'в,счета'м,счета',счета'ми,счета'х
лейтенант,лейтена'нт,lieutenant,Leutnant,m,,1,0,0,0,лейтена'нт,лейтена'нта,лейтена'нту,лейтена'нта,лейтена'нтом,лейтена'нте,лейтена'нты,лейтена'нтов,лейтена'нтам,лейтена'нтов,лейтена'нтами,лейтена'нтах
оружие,ору'жие,"weapon, gun, firearm","Waffe, Waffen, Mittel",,,0,0,0,0,ору'жие,ору'жия,ору'жию,ору'жие,ору'жием,ору'жии,ору'жия,ору'жий,ору'жиям,ору'жия,ору'жиями,ору'жиях
игра,игра',"play, acting, performance, playing, game","Spiel, Spielen",f,,0,0,0,0,игра',игры',игре',игру',"игро'й, игро'ю",игре',и'гры,и'гр,и'грам,и'гры,и'грами,и'грах
бой,бой,"beating, breakage; battle, combat, engagement; fight, fighting, struggle; striking (of a clock)","Kampf, Gefecht, Schlacht",m,,0,0,0,0,бо'й,бо'я,бо'ю,бо'й,бо'ем,"бо'е,  бою'",бои',боёв,боя'м,бои',боя'ми,боя'х
качество,ка'чество,"quality, exchange","Qualität, Güte; Eigenschaft, Beschaffenheit",n,,0,0,0,0,ка'чество,ка'чества,ка'честву,ка'чество,ка'чеством,ка'честве,ка'чества,ка'честв,ка'чествам,ка'чества,ка'чествами,ка'чествах
член,член,"member, limb, fellow, term, article; penis",Mitglied; Glied,,,0,0,0,0,чле'н,чле'на,чле'ну,чле'н,чле'ном,чле'не,чле'ны,чле'нов,чле'нам,чле'ны,чле'нами,чле'нах
хлеб,хлеб,"bread, loaf, corn, crops, cereals, grain, living, means of subsistence, daily bread",Brot,m,,0,0,0,0,хле'б,хле'ба,хле'бу,хле'б,хле'бом,хле'бе,хле'бы,хле'бов,хле'бам,хле'бы,хле'бами,хле'бах
развитие,разви'тие,"development, progress, evolution; growth",Entwicklung; Wachstum,n,,0,0,0,0,разви'тие,разви'тия,разви'тию,разви'тие,разви'тием,разви'тии,разви'тия,разви'тий,разви'тиям,разви'тия,разви'тиями,разви'тиях
банк,банк,"bank, faro",Bank,m,,0,0,0,0,ба'нк,ба'нка,ба'нку,ба'нк,ба'нком,ба'нке,ба'нки,ба'нков,ба'нкам,ба'нки,ба'нками,ба'нках
совет,сове'т,"advice, council, advice, counsel, opinion, Soviet","Rat, Ratschlag; Beirat",m,,0,0,0,0,сове'т,сове'та,сове'ту,сове'т,сове'том,сове'те,сове'ты,сове'тов,сове'там,сове'ты,сове'тами,сове'тах
трубка,тру'бка,"tube, pipe; roll, scroll; telephone receiver; tobacco pipe; snorkel","Rohr, Röhre; Pfeife, Tabakpfeife; (Telefon)hörer",f,,0,0,0,0,тру'бка,тру'бки,тру'бке,тру'бку,"тру'бкой, тру'бкою",тру'бке,тру'бки,тру'бок,тру'бкам,тру'бки,тру'бками,тру'бках
ладонь,ладо'нь,palm (of the hand),"Hand, Handfläche",f,,0,0,0,0,ладо'нь,ладо'ни,ладо'ни,ладо'нь,ладо'нью,ладо'ни,ладо'ни,ладо'ней,ладо'ням,ладо'ни,ладо'нями,ладо'нях
институт,институ'т,"institute, institution","Hochschule, Institut",m,,0,0,0,0,институ'т,институ'та,институ'ту,институ'т,институ'том,институ'те,институ'ты,институ'тов,институ'там,институ'ты,институ'тами,институ'тах
правительство,прави'тельство,government; administration,Regierung,n,,0,0,0,0,прави'тельство,прави'тельства,прави'тельству,прави'тельство,прави'тельством,прави'тельстве,прави'тельства,прави'тельств,прави'тельствам,прави'тельства,прави'тельствами,прави'тельствах
идея,иде'я,"idea, notion, concept","Idee, Gedanke, Einfall",f,,0,0,0,0,иде'я,иде'и,иде'е,иде'ю,"иде'ей, иде'ею",иде'е,иде'и,иде'й,иде'ям,иде'и,иде'ями,иде'ях
точка,то'чка,dot,Punkt (als Wort); Punkt (als Zeichen),f,,0,0,0,0,то'чка,то'чки,то'чке,то'чку,"то'чкой,  то'чкою",то'чке,то'чки,то'чек,то'чкам,то'чки,то'чками,то'чках
уровень,у'ровень,"level, standard","Niveau, Ebene; Stand, Höhe, Level",m,,0,0,0,0,у'ровень,у'ровня,у'ровню,у'ровень,у'ровнем,у'ровне,у'ровни,у'ровней,у'ровням,у'ровни,у'ровнями,у'ровнях
профессор,профе'ссор,professor,Professor,m,,1,0,0,0,профе'ссор,профе'ссора,профе'ссору,профе'ссора,профе'ссором,профе'ссоре,профессора',профессоро'в,профессора'м,профессоро'в,профессора'ми,профессора'х
наука,нау'ка,"science, study, knowledge",Wissenschaft,f,,0,0,0,0,нау'ка,нау'ки,нау'ке,нау'ку,"нау'кой, нау'кою",нау'ке,нау'ки,нау'к,нау'кам,нау'ки,нау'ками,нау'ках
событие,собы'тие,"event, occurrence, incident","Ereignis, Erlebnis; Geschehnis, Begebenheit",n,,0,0,0,0,собы'тие,собы'тия,собы'тию,собы'тие,собы'тием,собы'тии,собы'тия,собы'тий,собы'тиям,собы'тия,собы'тиями,собы'тиях
союз,сою'з,"union, alliance, Union, league, agreement, conjunction","Bündnis, Allianz, Bund, Verband; Konjunktion, Bindewort; Union",m,,0,0,0,0,сою'з,сою'за,сою'зу,сою'з,сою'зом,сою'зе,сою'зы,сою'зов,сою'зам,сою'зы,сою'зами,сою'зах
король,коро'ль,king,König,m,,1,0,0,0,коро'ль,короля',королю',короля',королём,короле',короли',короле'й,короля'м,короле'й,короля'ми,короля'х
половина,полови'на,half,"die Hälfte, Mitte (einer Strecke / eines Zeitabschnitts), gesonderter Teil (eines Gebäudes / eines Raumes); halb (plus Uhrzeitangabe)",f,,0,0,0,0,полови'на,полови'ны,полови'не,полови'ну,"полови'ной, полови'ною",полови'не,полови'ны,полови'н,полови'нам,полови'ны,полови'нами,полови'нах
метр,метр,"metre, metre measure ruler, master","Meter, Metermaß",m,,0,0,0,0,ме'тр,ме'тра,ме'тру,ме'тр,ме'тром,ме'тре,ме'тры,ме'тров,ме'трам,ме'тры,ме'трами,ме'трах
вера,ве'ра,"faith, belief, trust","Glaube, Glaubensbekenntnis, Religion; Zuversicht, Vertrauen",f,,0,0,0,0,ве'ра,ве'ры,ве'ре,ве'ру,"ве'рой, ве'рою",ве'ре,ве'ры,ве'р,ве'рам,ве'ры,ве'рами,ве'рах
область,о'бласть,"oblast, province, region; sphere, field (area of knowledge)","Bereich, Fachbereich, Ressort, Wissenschaftsgebiet; Gebiet, Region, Bezirk, Verwaltungsgebiet",f,,0,0,0,0,о'бласть,о'бласти,о'бласти,о'бласть,о'бластью,о'бласти,о'бласти,областе'й,областя'м,о'бласти,областя'ми,областя'х
ситуация,ситуа'ция,situation,"Situation, Lage",f,,0,0,0,0,ситуа'ция,ситуа'ции,ситуа'ции,ситуа'цию,"ситуа'цией, ситуа'циею",ситуа'ции,ситуа'ции,ситуа'ций,ситуа'циям,ситуа'ции,ситуа'циями,ситуа'циях
кухня,ку'хня,"kitchen, cook-house, galley, cooking, cuisine, machinations",Die Küche,f,,0,0,0,0,ку'хня,ку'хни,ку'хне,ку'хню,"ку'хней, ку'хнею",ку'хне,ку'хни,ку'хонь,ку'хням,ку'хни,ку'хнями,ку'хнях
надежда,наде'жда,hope,Hoffnung,f,,0,0,0,0,наде'жда,наде'жды,наде'жде,наде'жду,"наде'ждой, наде'ждою",наде'жде,наде'жды,наде'жд,наде'ждам,наде'жды,наде'ждами,наде'ждах
род,род,"generation, birth, origin, stock, family, race; (taxonomy) genus; sort, kind, genre, style, branch; (grammar) gender, class","Geschlecht, Genus; Gattung, Art, Sorte; Generation",m,,0,0,0,0,род,"ро'да, ро'ду",ро'ду,род,ро'дом,ро'де,"роды', рода', ро'ды",родо'в,рода'м,"роды', рода', ро'ды",рода'ми,рода'х
офицер,офице'р,officer,Offizier,m,,1,0,0,0,офице'р,офице'ра,офице'ру,офице'ра,офице'ром,офице'ре,офице'ры,офице'ров,офице'рам,офице'ров,офице'рами,офице'рах
течение,тече'ние,"current, flow, stream; tendency, trend","Verlauf, Ablauf, Lauf; Strömung, Tendenz, Trend, Richtung",n,,0,0,0,0,тече'ние,тече'ния,тече'нию,тече'ние,тече'нием,тече'нии,тече'ния,тече'ний,тече'ниям,тече'ния,тече'ниями,тече'ниях
информация,информа'ция,information,Information,f,,0,0,0,0,информа'ция,информа'ции,информа'ции,информа'цию,"информа'цией, информа'циею",информа'ции,информа'ции,информа'ций,информа'циям,информа'ции,информа'циями,информа'циях
граница,грани'ца,abroad,"Grenze, Grenzlinie; Obergrenze, Limit",f,,0,0,0,0,грани'ца,грани'цы,грани'це,грани'цу,"грани'цей, грани'цею",грани'це,грани'цы,грани'ц,грани'цам,грани'цы,грани'цами,грани'цах
слеза,слеза',tear,"Träne, Weinen",f,,0,0,0,0,слеза',слезы',слезе',слезу',"слезо'й, слезо'ю",слезе',слёзы,слёз,слеза'м,слёзы,слеза'ми,слеза'х
рассказ,расска'з,story,"Erzählung, Geschichte (kurze Erzähluung); Bericht",m,,0,0,0,0,расска'з,расска'за,расска'зу,расска'з,расска'зом,расска'зе,расска'зы,расска'зов,расска'зам,расска'зы,расска'зами,расска'зах
трава,трава',grass; weed; herb,"Gras, Rasen; Kraut",f,,0,0,0,0,трава',травы',траве',траву',"траво'й, траво'ю",траве',тра'вы,тра'в,тра'вам,тра'вы,тра'вами,тра'вах
тридцать,три'дцать,thirty,dreißig,f,,0,0,0,0,тридцать,тридцати,,,,,тридцати,тридца,,,,
борьба,борьба',"struggle, fight, conflict, combat; wrestling","Kampf, Ringen, Ringkampf",f,,0,0,1,0,борьба',борьбы',борьбе',борьбу',"борьбо'й, борьбо'ю",борьбе',,,,,,
шея,ше'я,neck,Hals,f,,0,0,0,0,ше'я,ше'и,ше'е,ше'ю,"ше'ей, ше'ею",ше'е,ше'и,ше'й,ше'ям,ше'и,ше'ями,ше'ях
десяток,деся'ток,"dozen, set of ten, decade","Zehn, zehn (gleichartige Objekte); Dekade, Jahrzehnt",m,,0,0,0,0,деся'ток,деся'тка,деся'тку,деся'ток,деся'тком,деся'тке,деся'тки,деся'тков,деся'ткам,деся'тки,деся'тками,деся'тках
толпа,толпа',"crowd, throng, multitude","Menschenmenge, Menge, Horde, Schar, Menschenmasse",f,,0,0,0,0,толпа',толпы',толпе',толпу',"толпо'й, толпо'ю",толпе',то'лпы,то'лп,то'лпам,то'лпы,то'лпами,то'лпах
родитель,роди'тель,parent,"Eltern, Elternteil",m,,1,0,0,0,роди'тель,роди'теля,роди'телю,роди'теля,роди'телем,роди'теле,роди'тели,роди'телей,роди'телям,роди'телей,роди'телями,роди'телях
правило,пра'вило,"rule, regulations, principle, maxim, straightener, straight edge, reversing rod, guide-bar, strickle, traversing hand spike, tail, brush, helm, rudder","Regel, Vorschrift, Norm",,,,0,0,0,пра'вило,пра'вила,пра'вилу,пра'вило,пра'вилом,пра'виле,пра'вила,пра'вил,пра'вилам,пра'вила,пра'вилами,пра'вилах
секунда,секу'нда,second,"Sekunde, Augenblick",f,,0,0,0,0,секу'нда,секу'нды,секу'нде,секу'нду,"секу'ндой, секу'ндою",секу'нде,секу'нды,секу'нд,секу'ндам,секу'нды,секу'ндами,секу'ндах
программа,програ'мма,program,Programm,f,,0,0,0,0,програ'мма,програ'ммы,програ'мме,програ'мму,"програ'ммой, програ'ммою",програ'мме,програ'ммы,програ'мм,програ'ммам,програ'ммы,програ'ммами,програ'ммах
фамилия,фами'лия,"last name, family name","Familienname, Nachname, Name",f,,0,0,0,0,фами'лия,фами'лии,фами'лии,фами'лию,"фами'лией, фами'лиею",фами'лии,фами'лии,фами'лий,фами'лиям,фами'лии,фами'лиями,фами'лиях
звук,звук,sound,"Laut, Klang, Ton; Geräusch",m,,0,0,0,0,зву'к,зву'ка,зву'ку,зву'к,зву'ком,зву'ке,зву'ки,зву'ков,зву'кам,зву'ки,зву'ками,зву'ках
роман,рома'н,"novel, romance, love affair","Roman; Romanze, Affäire",m,,0,0,0,0,рома'н,рома'на,рома'ну,рома'н,рома'ном,рома'не,рома'ны,рома'нов,рома'нам,рома'ны,рома'нами,рома'нах
чай,чай,"tea, tea-party, methinks, maybe",Tee,m,,0,0,0,0,ча'й,ча'я,ча'ю,ча'й,ча'ем,ча'е,чаи',чаёв,чая'м,чаи',чая'ми,чая'х
роль,роль,"role, part, lines","Rolle, Walze",f,,0,0,0,0,ро'ль,ро'ли,ро'ли,ро'ль,ро'лью,ро'ли,ро'ли,роле'й,роля'м,ро'ли,роля'ми,роля'х
сознание,созна'ние,"consciousness; realization, perception, awareness; confession","Bewußtsein, Besinnung",n,,0,0,0,0,созна'ние,созна'ния,созна'нию,созна'ние,созна'нием,созна'нии,созна'ния,созна'ний,созна'ниям,созна'ния,созна'ниями,созна'ниях
команда,кома'нда,"team, crew, party; command, order, detachment","Mannschaft, Team, Trupp, Crew, Besatzung; Kommando, Befehl",f,,0,0,0,0,кома'нда,кома'нды,кома'нде,кома'нду,"кома'ндой, кома'ндою",кома'нде,кома'нды,кома'нд,кома'ндам,кома'нды,кома'ндами,кома'ндах
магазин,магази'н,"shop, store, magazine","Geschäft, Laden",m,,0,0,0,0,магази'н,магази'на,магази'ну,магази'н,магази'ном,магази'не,магази'ны,магази'нов,магази'нам,магази'ны,магази'нами,магази'нах
ворот,во'рот,collar (of a shirt),Kragen; Winde,m,,0,0,0,0,во'рот,во'рота,во'роту,во'рот,во'ротом,во'роте,во'роты,во'ротов,во'ротам,во'роты,во'ротами,во'ротах
полковник,полко'вник,colonel,Oberst,m,,1,0,0,0,полко'вник,полко'вника,полко'внику,полко'вника,полко'вником,полко'внике,полко'вники,полко'вников,полко'вникам,полко'вников,полко'вниками,полко'вниках
природа,приро'да,"nature, countryside, character","Natur; Naturell, Wesen, Charakter",f,,0,0,0,0,приро'да,приро'ды,приро'де,приро'ду,"приро'дой, приро'дою",приро'де,приро'ды,приро'д,приро'дам,приро'ды,приро'дами,приро'дах
запах,за'пах,smell; wrap over,"Geruch, Duft",m,,0,0,0,0,за'пах,за'паха,за'паху,за'пах,за'пахом,за'пахе,за'пахи,за'пахов,за'пахам,за'пахи,за'пахами,за'пахах
поэт,поэ'т,poet,Dichter,m,поэтесса,1,0,0,0,поэ'т,поэ'та,поэ'ту,поэ'та,поэ'том,поэ'те,поэ'ты,поэ'тов,поэ'там,поэ'тов,поэ'тами,поэ'тах
район,райо'н,"region, district, area, vicinity","Gebiet, Gegend, Raum, Region; Bezirk, Rayon, Distrikt, Kreis, Ortsteil",m,,0,0,0,0,райо'н,райо'на,райо'ну,райо'н,райо'ном,райо'не,райо'ны,райо'нов,райо'нам,райо'ны,райо'нами,райо'нах
лист,лист,leaf,Blatt eines Baums,m,,0,0,0,0,ли'ст,листа',листу',ли'ст,листо'м,листе',ли'стья,ли'стьев,ли'стьям,ли'стья,ли'стьями,ли'стьях
стекло,стекло',"glass, glassware; pane, window","Glas, Glasscheibe, Glaswaren",n,,0,0,0,0,стекло',стекла',стеклу',стекло',стекло'м,стекле',стёкла,стёкол,стёклам,стёкла,стёклами,стёклах
количество,коли'чество,"quantity, amount, number","Quantität, Menge; Anzahl, Zahl",n,,0,0,0,0,коли'чество,коли'чества,коли'честву,коли'чество,коли'чеством,коли'честве,коли'чества,коли'честв,коли'чествам,коли'чества,коли'чествами,коли'чествах
этаж,эта'ж,"floor, storey","Stockwerk, Stock, Etage, Geschoß",m,,0,0,0,0,эта'ж,этажа',этажу',эта'ж,этажо'м,этаже',этажи',этаже'й,этажа'м,этажи',этажа'ми,этажа'х
тип,тип,"type, model; character; man, guy","Typ, Typus; Art",,,0,0,0,0,ти'п,ти'па,ти'пу,ти'п,ти'пом,ти'пе,ти'пы,ти'пов,ти'пам,ти'пы,ти'пами,ти'пах
свобода,свобо'да,"freedom, liberty",Freiheit,f,,0,0,0,0,свобо'да,свобо'ды,свобо'де,свобо'ду,"свобо'дой,   свобо'дою",свобо'де,свобо'ды,свобо'д,свобо'дам,свобо'ды,свобо'дами,свобо'дах
сапог,сапо'г,"boot, top-boot, jackboot; waders, boots; very long boots",der Stiefel,m,,0,0,0,0,сапо'г,сапога',сапогу',сапо'г,сапого'м,сапоге',сапоги',сапо'г,сапога'м,сапоги',сапога'ми,сапога'х
суд,суд,"law-court, court, justice, judgment, trial, the judges, the bench; hearing, legal hearing","Gericht; Gerichtsverhandlung, Urteil",m,,0,0,0,0,су'д,суда',суду',су'д,судо'м,суде',суды',судо'в,суда'м,суды',суда'ми,суда'х
выход,вы'ход,"exit, way out; emergence; withdrawal; solution, way out","Ausgang; Ausweg; Auftritt, Erscheinen (eines Werkes, Produktes); Austritt",m,,0,0,0,0,вы'ход,вы'хода,вы'ходу,вы'ход,вы'ходом,вы'ходе,вы'ходы,вы'ходов,вы'ходам,вы'ходы,вы'ходами,вы'ходах
дед,дед,"grandfather, old man, forefathers",Großvater,,,1,0,0,0,де'д,де'да,де'ду,де'да,де'дом,де'де,де'ды,де'дов,де'дам,де'дов,де'дами,де'дах
лоб,лоб,forehead,Stirn,m,,0,0,0,0,ло'б,лба',лбу',ло'б,лбо'м,лбе',лбы',лбо'в,лба'м,лбы',лба'ми,лба'х
кресло,кре'сло,"armchair, easy chair, stall","Sessel, Lehnsessel",n,,0,0,0,0,кре'сло,кре'сла,кре'слу,кре'сло,кре'слом,кре'сле,кре'сла,кре'сел,кре'слам,кре'сла,кре'слами,кре'слах
дочь,дочь,daughter,Tochter,f,,1,0,0,0,до'чь,до'чери,до'чери,до'чь,до'черью,до'чери,до'чери,дочере'й,дочеря'м,дочере'й,"дочерьми', дочеря'ми",дочеря'х
характер,хара'ктер,"character, temper, disposition; type; nature",Charakter,m,,0,0,0,0,хара'ктер,хара'ктера,хара'ктеру,хара'ктер,хара'ктером,хара'ктере,хара'ктеры,хара'ктеров,хара'ктерам,хара'ктеры,хара'ктерами,хара'ктерах
опыт,о'пыт,"experience; experiment, test, trial","Erfahrung, Praxis, Routine; (wissenschaftlicher) Versuch, Experiment",m,,0,0,0,0,о'пыт,о'пыта,о'пыту,о'пыт,о'пытом,о'пыте,о'пыты,о'пытов,о'пытам,о'пыты,о'пытами,о'пытах
площадь,пло'щадь,"area (geometry); square; space, living space","Platz, Fläche, Flächeninhalt",f,,0,0,0,0,пло'щадь,пло'щади,пло'щади,пло'щадь,пло'щадью,пло'щади,пло'щади,площаде'й,площадя'м,пло'щади,площадя'ми,площадя'х
управление,управле'ние,"administration, direction; management; board","Verwaltung, Direktion, Amt; Steuerung, Lenkung, Leitung; Rektion",n,,0,0,0,0,управле'ние,управле'ния,управле'нию,управле'ние,управле'нием,управле'нии,управле'ния,управле'ний,управле'ниям,управле'ния,управле'ниями,управле'ниях
мнение,мне'ние,opinion,"Meinung, Ansicht",n,,0,0,0,0,мне'ние,мне'ния,мне'нию,мне'ние,мне'нием,мне'нии,мне'ния,мне'ний,мне'ниям,мне'ния,мне'ниями,мне'ниях
революция,револю'ция,revolution,Revolution,f,,0,0,0,0,револю'ция,револю'ции,револю'ции,револю'цию,"револю'цией, револю'циею",револю'ции,револю'ции,револю'ций,револю'циям,револю'ции,револю'циями,револю'циях
улыбка,улы'бка,smile,Lächeln,f,,0,0,0,0,улы'бка,улы'бки,улы'бке,улы'бку,"улы'бкой, улы'бкою",улы'бке,улы'бки,улы'бок,улы'бкам,улы'бки,улы'бками,улы'бках
рост,рост,"growth (in a living organism); growth (in quantity, prices, etc); height","Wachstum; Wuchs, Körperhöhe; Anstieg, Anwachsen, Zuwachs",m,,0,0,0,0,ро'ст,ро'ста,ро'сту,ро'ст,ро'стом,ро'сте,роста',росто'в,роста'м,роста',роста'ми,роста'х
лошадь,ло'шадь,horse,Pferd,f,,1,0,0,0,ло'шадь,ло'шади,ло'шади,ло'шадь,ло'шадью,ло'шади,ло'шади,лошаде'й,лошадя'м,лошаде'й,"лошадьми', лошадя'ми",лошадя'х
кожа,ко'жа,"skin, leather",Haut; Leder,f,,0,0,0,0,ко'жа,ко'жи,ко'же,ко'жу,"ко'жей, ко'жею",ко'же,ко'жи,ко'ж,ко'жам,ко'жи,ко'жами,ко'жах
звезда,звезда',star; famous person; name of service module on the International Space Station,"Stern, Star",f,,0,0,0,0,звезда',звезды',звезде',звезду',"звездо'й,   звездо'ю",звезде',звёзды,звёзд,звёздам,"звёзды,  звёзд",звёздами,звёздах
поезд,по'езд,train,Zug,m,,0,0,0,0,по'езд,по'езда,по'езду,по'езд,по'ездом,по'езде,поезда',поездо'в,поезда'м,поезда',поезда'ми,поезда'х
сестра,сестра',sister; nurse,Schwester; Krankenschwester,f,,1,0,0,0,сестра',сестры',сестре',сестру',"сестро'й,  сестро'ю",сестре',сёстры,сестёр,сёстрам,сестёр,сёстрами,сёстрах
баба,ба'ба,"woman, milksop, molly-coddle, old woman, wife, ram, baba","Weib, Frauenzimmer, Bauernfrau; Oma; Gugelhupf",f,,1,0,0,0,ба'ба,ба'бы,ба'бе,ба'бу,"ба'бой, ба'бою",ба'бе,ба'бы,ба'б,ба'бам,ба'б,ба'бами,ба'бах
цветок,цвето'к,"flower, blossom","Blume, Blüte",,,0,0,0,0,цвето'к,цветка',цветку',цвето'к,цветко'м,цветке',цветы',цвето'в,цвета'м,цветы',цвета'ми,цвета'х
дождь,дождь,rain,Regen,m,,0,0,0,0,до'ждь,дождя',дождю',до'ждь,дождём,дожде',дожди',дожде'й,дождя'м,дожди',дождя'ми,дождя'х
желание,жела'ние,wishes,"Wunsch, Wille, Willen; Verlangen, Lust, Begierde",n,,0,0,0,0,жела'ние,жела'ния,жела'нию,жела'ние,жела'нием,жела'нии,жела'ния,жела'ний,жела'ниям,жела'ния,жела'ниями,жела'ниях
болезнь,боле'знь,illness,Krankheit,f,,0,0,0,0,боле'знь,боле'зни,боле'зни,боле'знь,боле'знью,боле'зни,боле'зни,боле'зней,боле'зням,боле'зни,боле'знями,боле'знях
сосед,сосе'д,neighbour,Nachbar,m,соседка,1,0,0,0,сосе'д,сосе'да,сосе'ду,сосе'да,сосе'дом,сосе'де,сосе'ди,сосе'дей,сосе'дям,сосе'дей,сосе'дями,сосе'дях
пример,приме'р,"example, instance","Beispiel, Vorbild, Muster",m,,0,0,0,0,приме'р,приме'ра,приме'ру,приме'р,приме'ром,приме'ре,приме'ры,приме'ров,приме'рам,приме'ры,приме'рами,приме'рах
дама,да'ма,"lady, partner, queen",Dame,f,,1,0,0,0,да'ма,да'мы,да'ме,да'му,"да'мой, да'мою",да'ме,да'мы,да'м,да'мам,да'м,да'мами,да'мах
орган,о'рган,"organ, body, agency, publication",Organ,,,0,0,0,0,о'рган,о'ргана,о'ргану,о'рган,о'рганом,о'ргане,о'рганы,о'рганов,о'рганам,о'рганы,о'рганами,о'рганах
поле,по'ле,"field, ground, margin, brim","Feld, Acker",n,,0,0,0,0,по'ле,по'ля,по'лю,по'ле,по'лем,по'ле,поля',поле'й,поля'м,поля',поля'ми,поля'х
ящик,я'щик,"box, case, chest, drawer","Kasten, Kiste; Schublade, Schubfach, Fach",m,,0,0,0,0,я'щик,я'щика,я'щику,я'щик,я'щиком,я'щике,я'щики,я'щиков,я'щикам,я'щики,я'щиками,я'щиках
цена,цена',"price, worth, value, cost",Preis; Wert,f,,0,0,0,0,цена',цены',цене',це'ну,"цено'й,  цено'ю",цене',це'ны,це'н,це'нам,це'ны,це'нами,це'нах
ах,ах,,"ach, ah",m,,0,0,0,0,а'х,а'ха,а'ху,а'х,а'хом,а'хе,а'хи,а'хов,а'хам,а'хи,а'хами,а'хах
карта,ка'рта,"map, card","Karte, Landkarte, Spielkarte",f,,0,0,0,0,ка'рта,ка'рты,ка'рте,ка'рту,"ка'ртой,   ка'ртою",ка'рте,ка'рты,ка'рт,ка'ртам,ка'рты,ка'ртами,ка'ртах
слава,сла'ва,"glory, fame, name, reputation","Ruhm, Ruf",f,,0,0,0,0,сла'ва,сла'вы,сла'ве,сла'ву,"сла'вой, сла'вою",сла'ве,сла'вы,сла'в,сла'вам,сла'вы,сла'вами,сла'вах
радость,ра'дость,"gladness, joy",Freude,f,,0,0,0,0,ра'дость,ра'дости,ра'дости,ра'дость,ра'достью,ра'дости,ра'дости,ра'достей,ра'достям,ра'дости,ра'достями,ра'достях
тень,тень,"shadow, shade; ghost, phantom; atom, particle","Schatten, Hauch, Spur; Schemen, Schattenbild, Schattengestalt, Spukbild, Geist",f,,0,0,0,0,те'нь,те'ни,те'ни,те'нь,те'нью,тени',те'ни,тене'й,теня'м,те'ней,теня'ми,теня'х
операция,опера'ция,operation,Operation,f,,0,0,0,0,опера'ция,опера'ции,опера'ции,опера'цию,"опера'цией, опера'циею",опера'ции,опера'ции,опера'ций,опера'циям,опера'ции,опера'циями,опера'циях
музыка,му'зыка,music,Musik,f,,0,0,0,0,му'зыка,му'зыки,му'зыке,му'зыку,"му'зыкой, му'зыкою",му'зыке,му'зыки,му'зык,му'зыкам,му'зыки,му'зыками,му'зыках
завод,заво'д,"factory, plant; winding mechanism, winding up",Betrieb / Werk; Fabrik; Aufziehmechanismus (Uhr),m,,0,0,0,0,заво'д,заво'да,заво'ду,заво'д,заво'дом,заво'де,заво'ды,заво'дов,заво'дам,заво'ды,заво'дами,заво'дах
лето,ле'то,summer,Sommer,n,,0,0,0,0,ле'то,ле'та,ле'ту,ле'то,ле'том,ле'те,лета',ле'т,лета'м,лета',лета'ми,лета'х
